0,
1,
2,11606.080000000002
3,11682.616666666669
4,11713.160000000002
5,11851.050000000003
6,11993.57666666667
7,12045.713333333339
8,12014.843333333338
9,11841.313333333339
10,11797.646666666673
11,11701.623333333338
12,11578.803333333339
13,11616.443333333338
14,11655.560000000005
15,11778.670000000004
16,11679.106666666668
17,11706.033333333335
18,11700.533333333335
19,11566.44666666667
20,11385.563333333337
21,11161.043333333335
22,11364.11
23,11402.660000000002
24,11412.080000000002
25,11178.533333333335
26,11035.470000000003
27,11012.253333333336
28,10622.590000000004
29,10220.640000000003
30,9723.253333333336
31,9613.830000000004
32,9553.07666666667
33,9503.810000000003
34,9356.313333333337
35,9253.256666666672
36,9180.016666666672
37,9177.86333333334
38,9152.77333333334
39,9161.880000000006
40,9195.72333333334
41,9232.02333333334
42,9267.073333333341
43,9259.800000000008
44,9275.040000000006
45,9251.600000000006
46,9318.943333333338
47,9308.626666666672
48,9345.883333333339
49,9223.666666666672
50,9183.023333333338
51,9087.710000000005
52,9093.420000000004
53,9125.600000000004
54,9152.363333333335
55,9187.703333333333
56,9149.153333333334
57,9106.97
58,9096.853333333333
59,9141.233333333332
60,9236.063333333332
61,9390.289999999999
62,9535.69
63,9535.090000000002
64,9446.443333333335
65,9321.289999999999
66,9351.83333333333
67,9387.229999999998
68,9459.016666666665
69,9472.249999999998
70,9431.236666666664
71,9413.819999999996
72,9426.856666666663
73,9406.289999999995
74,9543.509999999997
75,9645.94333333333
76,9813.146666666666
77,9767.143333333332
78,9731.766666666665
79,9678.149999999996
80,9692.17333333333
81,9692.15333333333
82,9657.779999999995
83,9795.016666666663
84,9722.359999999999
85,9782.253333333332
86,9524.35333333333
87,9566.893333333332
88,9402.343333333332
89,9207.046666666667
90,8981.866666666667
91,8820.623333333335
92,8933.28
93,9023.163333333336
94,9139.266666666668
95,9250.02666666667
96,9451.870000000003
97,9673.630000000003
98,9729.833333333336
99,9598.413333333336
100,9459.243333333334
101,9496.55666666667
102,9472.590000000002
103,9304.04666666667
104,8893.893333333339
105,8698.360000000006
106,8941.230000000005
107,9354.060000000007
108,9775.270000000006
109,9643.110000000006
110,9383.716666666673
111,9012.236666666671
112,8929.316666666671
113,8912.723333333337
114,8897.723333333337
115,8806.336666666672
116,8741.84333333334
117,8379.18333333334
118,8097.390000000007
119,7735.566666666673
120,7668.7966666666725
121,7578.9233333333395
122,7508.686666666673
123,7370.8433333333405
124,7149.63333333334
125,6931.113333333339
126,6929.646666666672
127,7065.390000000006
128,7132.296666666672
129,7126.030000000003
130,6916.9100000000035
131,6863.960000000004
132,6775.950000000004
133,6870.133333333339
134,6872.843333333339
135,6879.846666666673
136,7006.430000000007
137,7167.91333333334
138,7280.71333333334
139,7296.166666666674
140,7100.000000000007
141,6986.556666666674
142,6787.956666666672
143,6795.060000000006
144,6723.703333333341
145,6615.816666666673
